,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,genderR,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR
7831,225000,2,30,3,1,1,0,1,1,1,1,1,3
7834,247500,2,39,9,1,0,0,0,1,0,0,1,1
7835,157500,2,51,2,1,1,0,0,1,0,1,1,1
7836,243000,2,36,0,1,1,0,1,1,0,1,1,1
7837,148500,2,59,0,0,0,0,0,1,1,2,1,1
7838,225000,1,52,8,1,0,0,0,1,1,0,1,4
7839,126000,3,37,4,1,0,1,0,1,1,0,1,1
7840,126000,3,37,4,1,1,1,0,1,1,0,1,1
7841,157500,2,34,11,1,0,0,0,1,0,0,1,1
7842,157500,3,44,6,1,0,0,1,1,1,0,1,0
7843,225000,1,50,4,1,1,1,1,1,1,1,1,2
7844,135000,2,49,3,1,0,1,1,1,1,1,1,1
7845,135000,2,49,3,1,1,1,1,1,1,1,1,1
7846,63000,2,61,0,0,1,0,0,1,1,2,1,1
7849,90000,2,38,3,1,0,0,0,1,1,0,1,2
7850,225000,1,43,0,1,1,0,0,1,1,0,1,4
7851,292500,2,41,0,0,0,0,0,1,1,2,1,1
7852,153000,2,57,0,0,0,0,0,1,1,2,1,1
7853,135000,2,53,0,1,0,0,0,1,1,0,1,1
7854,180000,4,41,4,1,1,1,1,1,0,0,1,0
7855,144000,2,60,15,1,1,0,1,1,1,0,1,1
7856,72000,1,58,0,0,0,0,0,1,1,2,1,4
7857,135000,2,30,2,1,1,0,0,1,1,1,1,3
7858,202500,2,49,4,1,0,0,0,1,1,0,1,1
7859,180000,3,46,3,1,1,1,1,1,1,1,1,1
7860,135000,2,47,4,1,1,1,1,1,1,0,1,0
7861,94500,1,66,0,0,1,0,0,1,1,2,1,2
7862,202500,2,55,5,1,0,0,1,1,1,1,1,1
7864,202500,3,49,10,1,0,0,0,1,0,1,1,1
7865,112500,2,58,3,1,1,1,0,1,1,0,1,1
7866,225000,4,39,3,1,1,0,0,0,1,0,1,1
7867,135000,2,52,8,1,1,0,0,0,1,0,1,1
7868,112500,2,40,3,1,1,0,0,0,1,1,1,1
7869,337500,2,40,8,1,1,0,1,1,0,0,5,0
7870,99000,2,62,0,1,0,0,0,1,1,0,1,1
7871,216000,2,54,0,0,1,1,1,1,0,2,1,1
7872,225000,2,33,12,1,1,1,0,0,0,0,1,1
7873,90000,4,37,11,1,0,0,1,1,0,0,1,1
7874,81000,1,31,1,1,1,0,0,1,1,0,1,2
7875,90000,2,53,1,1,1,0,0,0,1,0,2,1
7876,360000,4,41,5,1,1,1,1,1,0,1,1,1
7877,103500,2,37,3,1,0,0,0,1,1,1,1,1
7878,180000,2,55,0,0,0,0,1,1,1,2,1,1
7879,135000,2,48,4,1,1,0,1,0,1,0,1,1
7880,193500,3,43,12,1,1,0,0,0,1,0,1,1
7881,76500,2,39,7,1,0,0,0,0,1,0,1,1
7882,180000,1,62,0,0,0,0,0,0,1,2,1,2
7883,247500,2,51,11,1,1,0,0,0,0,1,1,0
7884,243000,2,47,9,1,0,0,0,1,1,1,3,1
7885,148500,2,35,5,1,0,0,1,0,0,1,1,1
7886,47790,2,56,0,0,1,0,0,1,1,2,1,1
7887,225000,1,41,1,1,1,1,0,1,1,0,1,2
7889,202500,2,40,0,0,1,1,1,1,1,2,1,1
7890,189000,2,49,1,1,0,0,1,0,1,1,1,1
7891,67500,2,51,3,1,0,0,0,0,1,0,1,1
7892,360000,2,53,5,1,1,0,0,1,0,1,1,0
7893,252000,2,48,8,1,0,0,0,1,0,1,1,1
7894,202500,3,35,0,1,1,1,1,1,1,0,1,1
7895,112500,3,41,2,1,0,0,0,1,1,0,1,1
7896,112500,3,41,2,1,1,0,0,1,1,0,1,1
7897,180000,1,38,7,1,1,0,0,0,1,0,1,3
7898,180000,1,38,7,1,0,0,0,0,1,0,1,3
7903,157500,2,48,8,1,0,0,0,1,1,1,1,1
7904,157500,2,48,8,1,1,0,0,1,1,1,1,1
7905,157500,1,51,0,0,0,0,0,1,1,2,1,4
7906,90000,2,31,8,1,1,0,0,1,3,0,1,1
7907,112500,3,40,11,1,0,0,0,1,1,0,1,1
7908,112500,3,40,11,1,1,0,0,1,1,0,1,1
7909,157500,2,39,18,1,1,0,0,0,1,0,2,1
7910,130500,2,65,0,0,0,0,0,1,1,2,1,1
7911,130500,2,65,0,0,1,0,0,1,1,2,1,1
7912,81000,2,61,0,0,0,0,0,1,1,2,1,1
7913,112500,2,24,3,1,0,1,1,1,1,0,1,1
7914,112500,1,39,5,1,1,0,0,1,1,0,1,2
7915,157500,1,45,0,1,1,0,1,0,2,0,3,2
7916,157500,1,45,0,1,0,0,1,0,2,0,3,2
7917,360000,1,27,1,1,0,1,0,0,0,1,1,2
7918,270000,2,55,5,1,0,1,1,1,0,0,1,1
7919,270000,4,43,6,1,1,0,0,1,0,1,1,1
7920,270000,4,43,6,1,0,0,0,1,0,1,1,1
7921,157500,3,45,3,1,0,1,1,1,1,0,1,1
7922,67500,3,39,9,1,1,0,0,1,1,3,1,1
7923,67500,3,39,9,1,0,0,0,1,1,3,1,1
7924,382500,2,32,3,1,1,0,0,1,2,1,2,1
7925,135000,1,46,9,1,1,0,0,0,1,0,1,3
7926,135000,1,46,9,1,0,0,0,0,1,0,1,3
7927,202500,2,37,13,1,0,1,0,1,1,0,1,1
7928,202500,2,37,13,1,1,1,0,1,1,0,1,1
7929,157500,2,34,9,1,1,1,0,1,1,1,1,1
7930,202500,1,37,15,1,0,0,0,1,0,1,1,2
7931,202500,1,37,15,1,1,0,0,1,0,1,1,2
7932,112500,4,41,1,1,0,1,1,0,1,0,1,1
7933,360000,4,30,5,1,1,0,0,1,0,1,1,1
7936,198000,2,68,0,0,0,1,0,1,0,2,1,1
7937,198000,2,68,0,0,1,1,0,1,0,2,1,1
7938,292500,3,41,8,1,0,1,0,1,1,1,1,0
7939,112500,2,52,7,1,1,0,0,1,1,0,1,2
7940,112500,2,52,7,1,0,0,0,1,1,0,1,2
7941,166500,2,62,0,0,1,0,0,1,0,2,1,1
7942,166500,2,62,0,0,0,0,0,1,0,2,1,1
7943,225000,1,31,1,1,1,0,1,1,0,0,1,3
7944,202500,1,28,2,1,0,1,1,0,0,1,1,2
7945,180000,2,35,4,1,0,0,1,1,0,1,1,1
7948,225000,2,30,3,1,0,1,1,0,1,0,1,1
7949,225000,2,30,3,1,1,1,1,0,1,0,1,1
7950,157500,2,31,9,1,0,0,0,0,0,0,1,1
7951,157500,2,31,9,1,1,0,0,0,0,0,1,1
7952,256500,2,38,2,1,1,0,1,1,1,1,1,1
7953,256500,2,38,2,1,0,0,1,1,1,1,1,1
7954,81000,1,27,0,1,1,0,0,1,0,1,1,2
7955,90000,2,66,0,0,0,1,0,1,1,2,1,1
7956,90000,2,66,0,0,1,1,0,1,1,2,1,1
7957,67500,2,31,5,1,1,0,0,1,1,0,1,3
7958,135000,1,41,0,0,0,0,0,1,1,2,1,2
7959,135000,1,41,0,0,1,0,0,1,1,2,1,2
7960,135000,1,62,0,0,1,0,0,1,1,2,1,4
7965,112500,2,48,6,1,1,0,0,1,1,0,1,1
7966,360000,2,53,2,1,1,1,0,1,1,0,1,1
7967,360000,2,53,2,1,0,1,0,1,1,0,1,1
7968,67500,4,30,10,1,1,0,0,1,1,0,1,1
7970,225000,1,31,8,1,1,1,1,1,1,0,1,2
7971,225000,1,31,8,1,0,1,1,1,1,0,1,2
7972,252000,2,46,2,1,0,1,0,1,0,0,1,1
7973,112500,2,45,4,1,1,0,1,0,1,0,1,1
7974,112500,2,45,4,1,0,0,1,0,1,0,1,1
7975,135000,3,38,11,1,0,0,1,1,1,0,1,1
7976,135000,3,38,11,1,1,0,1,1,1,0,1,1
7977,202500,2,55,6,1,1,1,1,1,1,0,1,1
7978,202500,2,55,6,1,0,1,1,1,1,0,1,1
7979,202500,1,47,4,1,0,0,0,1,1,3,1,3
7980,202500,1,47,4,1,1,0,0,1,1,3,1,3
7981,67500,2,65,0,0,0,0,0,1,1,2,1,1
7982,67500,2,65,0,0,1,0,0,1,1,2,1,1
7983,157500,2,36,2,1,0,1,1,1,1,0,1,1
7984,157500,2,36,2,1,1,1,1,1,1,0,1,1
7985,103500,3,33,1,1,1,1,0,1,1,0,1,1
7986,202500,2,38,14,1,0,1,0,1,1,0,1,1
7987,180000,4,41,13,1,0,1,1,1,1,0,1,1
7988,184500,1,68,0,0,1,0,0,1,1,2,1,2
7989,112500,3,42,4,1,0,1,0,1,1,0,1,1
7990,112500,3,42,4,1,1,1,0,1,1,0,1,1
7991,270000,3,31,4,1,1,0,0,1,1,0,2,0
7992,126000,3,39,15,1,0,0,0,0,1,1,1,1
7993,90000,2,42,3,1,1,1,1,1,1,0,1,1
7996,180000,3,33,3,1,0,0,1,1,0,3,1,1
7997,135000,2,41,1,1,1,0,0,1,1,0,1,1
7998,135000,2,41,1,1,0,0,0,1,1,0,1,1
7999,135000,2,31,3,1,1,0,0,1,1,1,1,1
8000,135000,2,31,3,1,0,0,0,1,1,1,1,1
8001,225000,2,40,1,1,1,0,0,1,1,0,1,2
8002,225000,2,40,1,1,0,0,0,1,1,0,1,2
8003,247500,2,43,3,1,1,1,1,1,1,0,1,1
8004,247500,2,43,3,1,0,1,1,1,1,0,1,1
8005,207000,1,59,0,0,1,0,0,1,1,2,1,4
8006,216000,4,35,13,1,1,0,1,1,0,0,1,1
8007,337500,2,43,15,1,1,1,1,1,1,0,1,1
8008,337500,2,43,15,1,0,1,1,1,1,0,1,1
8009,81000,2,36,4,1,0,0,0,1,1,0,1,1
8010,135000,2,34,2,1,1,0,0,0,1,0,3,1
8011,135000,2,34,2,1,0,0,0,0,1,0,3,1
8012,135000,1,49,5,1,1,0,0,1,1,0,1,2
8013,135000,1,49,5,1,0,0,0,1,1,0,1,2
8014,225000,2,45,8,1,0,0,0,1,0,0,1,1
8015,225000,2,45,8,1,1,0,0,1,0,0,1,1
8016,112500,2,37,2,1,1,1,1,1,1,0,1,0
8017,90000,4,46,15,1,0,0,0,1,1,1,1,1
8018,90000,4,46,15,1,1,0,0,1,1,1,1,1
8019,67500,4,39,2,1,1,0,1,1,1,0,1,1
8020,67500,4,39,2,1,0,0,1,1,1,0,1,1
8021,67500,4,43,1,1,1,0,0,1,1,0,1,1
8022,67500,4,43,1,1,0,0,0,1,1,0,1,1
8023,112500,2,35,0,1,1,0,1,1,1,0,1,1
8024,103500,4,40,18,1,1,0,0,1,1,0,1,1
8025,103500,4,40,18,1,0,0,0,1,1,0,1,1
8026,135000,2,38,4,1,0,0,0,1,0,1,1,1
8027,112500,2,65,0,0,0,1,1,1,0,2,1,1
8028,225000,2,64,0,0,1,1,1,1,1,2,1,1
8029,135000,2,47,4,1,1,0,0,1,1,0,1,1
8030,135000,2,47,4,1,0,0,0,1,1,0,1,1
8031,54000,1,32,3,1,0,0,0,1,1,0,1,3
8032,157500,4,28,3,1,1,1,0,1,1,0,1,1
8033,157500,4,28,3,1,0,1,0,1,1,0,1,1
8034,90000,1,67,0,0,0,0,0,1,1,2,1,2
8035,90000,1,67,0,0,1,0,0,1,1,2,1,2
8036,144000,2,37,15,1,1,0,0,1,1,1,1,1
8037,135000,1,40,1,1,1,0,0,1,1,0,1,4
8038,135000,1,40,1,1,0,0,0,1,1,0,1,4
8039,135000,2,67,0,0,0,0,0,0,1,2,1,1
8040,135000,2,52,5,1,1,0,0,0,1,0,1,1
8041,148500,2,41,5,1,1,0,0,0,1,1,1,0
8042,148500,2,41,5,1,0,0,0,0,1,1,1,0
8043,225000,4,41,0,1,0,1,0,1,2,0,1,1
8044,225000,4,41,0,1,1,1,0,1,2,0,1,1
8045,211500,3,35,6,1,1,0,0,1,0,0,1,1
8046,112500,1,44,13,1,0,0,0,1,0,1,1,2
8047,90000,2,38,16,1,0,0,0,1,0,0,1,1
8048,90000,2,38,16,1,1,0,0,1,0,0,1,1
8049,157500,2,48,12,1,0,0,0,1,1,0,1,1
8050,135000,2,43,8,1,1,0,0,1,1,0,1,1
8051,135000,2,43,8,1,0,0,0,1,1,0,1,1
8052,247500,2,34,7,1,0,0,0,1,1,1,1,1
8053,247500,2,34,7,1,1,0,0,1,1,1,1,1
8054,60750,2,55,0,0,1,0,0,1,0,2,1,1
8055,60750,2,55,0,0,0,0,0,1,0,2,1,1
8056,135000,3,41,4,1,1,0,1,1,1,0,1,1
8057,135000,3,41,4,1,0,0,1,1,1,0,1,1
8058,112500,1,61,0,0,1,0,0,0,1,2,1,3
8059,135000,1,57,0,0,1,0,0,1,1,2,1,2
8060,135000,1,57,0,0,0,0,0,1,1,2,1,2
8061,225000,4,34,6,1,0,0,0,0,1,0,3,1
8062,225000,4,34,6,1,1,0,0,0,1,0,3,1
8063,225000,2,28,3,1,1,0,0,1,2,1,3,1
8064,225000,2,28,3,1,0,0,0,1,2,1,3,1
8065,252000,2,51,0,1,0,0,0,1,1,3,1,1
8066,45000,2,49,7,1,1,0,0,0,1,0,1,1
8067,202500,2,62,1,1,1,0,0,1,1,0,1,1
8068,202500,2,62,1,1,0,0,0,1,1,0,1,1
8069,135000,2,51,2,1,0,0,0,1,1,0,1,0
8070,90000,1,26,4,1,1,1,0,0,0,1,3,2
8071,90000,1,26,4,1,0,1,0,0,0,1,3,2
8072,270000,3,45,0,1,0,1,1,1,1,0,1,1
8073,225000,4,52,17,1,0,1,1,1,0,1,1,1
8074,180000,2,26,7,1,0,1,1,1,1,0,1,1
8075,180000,2,26,7,1,1,1,1,1,1,0,1,1
8076,135000,2,33,10,1,0,0,1,1,0,1,1,1
8077,135000,2,33,10,1,1,0,1,1,0,1,1,1
8078,202500,2,54,17,1,1,0,0,1,1,0,1,1
8079,202500,2,54,17,1,0,0,0,1,1,0,1,1
8081,202500,1,50,8,1,1,1,1,1,1,0,1,2
8082,202500,1,50,8,1,0,1,1,1,1,0,1,2
8083,135000,2,53,17,1,1,0,1,0,1,0,1,1
8084,135000,2,53,17,1,0,0,1,0,1,0,1,1
8085,252000,2,30,2,1,1,0,1,1,1,1,1,3
8086,90000,1,56,0,0,0,0,0,1,1,2,1,3
8087,360000,3,47,7,1,1,0,0,1,1,1,1,1
8088,360000,3,47,7,1,0,0,0,1,1,1,1,1
8089,225000,2,45,0,1,1,1,1,1,1,0,1,1
8090,225000,2,45,0,1,0,1,1,1,1,0,1,1
8091,292500,1,42,0,1,1,0,0,1,0,0,1,2
8092,292500,1,42,0,1,0,0,0,1,0,0,1,2
8093,67500,4,42,6,1,1,1,0,1,1,0,1,1
8094,135000,2,34,10,1,0,0,1,1,0,0,1,1
8095,135000,2,34,10,1,1,0,1,1,0,0,1,1
8096,157500,3,27,7,1,0,0,1,1,0,0,1,1
8097,157500,3,27,7,1,1,0,1,1,0,0,1,1
8098,90000,2,39,6,1,0,0,1,1,1,1,1,1
8099,90000,2,39,6,1,1,0,1,1,1,1,1,1
8100,135000,1,43,1,1,0,0,0,1,1,1,1,2
8101,243000,1,41,5,1,1,0,1,1,1,0,1,2
8102,243000,1,41,5,1,0,0,1,1,1,0,1,2
8103,225000,1,55,18,1,0,0,0,1,0,1,1,2
8104,180000,3,31,3,1,1,0,1,1,0,1,1,1
8105,135000,4,35,4,1,0,1,1,0,0,0,1,1
8106,135000,4,35,4,1,1,1,1,0,0,0,1,1
8107,157500,2,42,3,1,1,0,0,0,1,1,1,0
8108,247500,2,48,6,1,0,1,0,1,1,0,1,1
8109,247500,2,48,6,1,1,1,0,1,1,0,1,1
8110,225000,1,54,5,1,1,0,0,1,2,0,1,2
8111,225000,1,54,5,1,0,0,0,1,2,0,1,2
8112,112500,4,30,3,1,1,1,0,1,1,1,1,1
8113,112500,4,30,3,1,0,1,0,1,1,1,1,1
8114,180000,2,36,1,1,0,0,1,1,1,0,1,1
8115,360000,2,27,4,1,0,1,1,1,0,1,1,1
8118,135000,3,42,8,1,1,1,1,1,1,0,1,1
8119,90000,3,42,2,1,0,0,1,0,1,0,1,1
8120,90000,3,42,2,1,1,0,1,0,1,0,1,1
8121,112500,2,52,4,1,1,0,0,1,1,1,1,1
8122,360000,1,30,6,1,0,1,0,1,0,0,1,2
8123,45000,3,44,1,1,1,0,0,1,1,1,1,1
8124,171000,2,58,4,1,1,0,0,1,1,1,1,1
8125,171000,2,58,4,1,0,0,0,1,1,1,1,1
8126,112500,1,24,5,1,1,1,1,0,2,3,3,2
8127,211500,3,31,0,0,1,0,1,1,0,2,1,1
8128,157500,1,52,6,1,0,0,0,1,1,1,1,2
8129,270000,1,41,16,1,1,1,0,1,1,1,1,2
8131,54000,2,63,0,0,0,0,0,0,1,2,1,1
8132,112500,2,55,6,1,1,1,0,1,1,0,1,1
8133,202500,3,33,9,1,0,1,1,0,1,0,3,1
8134,202500,3,33,9,1,1,1,1,0,1,0,3,1
8135,157500,3,30,9,1,0,1,0,1,1,1,1,1
8136,157500,3,30,9,1,1,1,0,1,1,1,1,1
8137,117000,4,28,5,1,0,0,1,1,1,0,1,1
8138,135000,2,35,14,1,1,1,1,1,2,0,1,1
8139,135000,4,34,0,1,1,1,0,1,1,0,1,1
8141,247500,2,55,0,1,0,0,0,1,0,0,1,1
8142,247500,2,55,0,1,1,0,0,1,0,0,1,1
8143,202500,1,44,1,1,0,1,0,1,0,1,1,3
8146,360000,3,44,7,1,0,0,0,1,1,0,1,1
8147,360000,3,44,7,1,1,0,0,1,1,0,1,1
8148,180000,1,26,1,1,0,1,1,0,2,3,1,3
8149,202500,1,28,6,1,0,0,0,1,0,0,3,2
8150,202500,1,28,6,1,1,0,0,1,0,0,3,2
8151,157500,1,28,4,1,0,1,0,0,0,1,1,2
8152,157500,1,28,4,1,1,1,0,0,0,1,1,2
8153,67500,2,53,2,1,0,0,1,1,1,0,1,1
8154,139500,3,24,2,1,1,1,0,0,1,0,0,1
8155,139500,3,24,2,1,0,1,0,0,1,0,0,1
8156,225000,1,55,4,1,0,0,1,1,1,0,1,4
8157,67500,4,29,2,1,1,0,0,1,0,0,1,1
8158,157500,2,44,0,0,0,0,0,1,1,2,0,1
8159,180000,2,31,6,1,1,0,0,1,0,1,1,1
8162,67500,2,66,0,0,1,0,0,1,1,2,1,1
8163,72000,4,43,15,1,0,0,0,1,1,0,1,1
8164,72000,4,43,15,1,1,0,0,1,1,0,1,1
8165,270000,2,55,6,1,0,1,1,1,1,0,1,1
8168,108000,2,46,11,1,0,0,1,0,1,0,1,1
8169,135000,2,50,1,1,0,0,1,0,1,0,1,1
8170,243000,4,29,0,1,0,1,1,1,0,3,1,1
8171,243000,4,29,0,1,1,1,1,1,0,3,1,1
8172,225000,1,52,4,1,0,0,0,1,0,0,1,2
8173,225000,1,52,4,1,1,0,0,1,0,0,1,2
8174,135000,2,43,1,1,1,0,0,1,1,1,1,1
8175,135000,2,43,1,1,0,0,0,1,1,1,1,1
8176,171000,2,53,0,0,1,0,0,1,1,2,1,1
8177,180000,2,52,3,1,0,1,1,0,1,0,2,1
8178,180000,4,40,1,1,1,1,1,1,1,0,1,1
8179,180000,4,40,1,1,0,1,1,1,1,0,1,1
8180,171000,2,42,6,1,1,0,0,1,1,1,1,1
8181,171000,2,42,6,1,0,0,0,1,1,1,1,1
8182,112500,2,60,2,1,1,1,0,1,0,1,1,1
8183,112500,2,60,2,1,0,1,0,1,0,1,1,1
8185,243000,4,54,0,0,1,1,1,1,0,2,5,1
8186,243000,4,54,0,0,0,1,1,1,0,2,5,1
8187,49500,2,63,0,0,1,0,0,1,1,2,1,1
8188,112500,2,54,4,1,1,0,0,0,0,1,3,1
8189,112500,2,54,4,1,0,0,0,0,0,1,3,1
8190,247500,3,44,8,1,1,0,1,1,1,0,1,1
8191,247500,3,44,8,1,0,0,1,1,1,0,1,1
8192,135000,2,37,2,1,1,0,0,1,1,0,1,1
8193,135000,2,37,2,1,0,0,0,1,1,0,1,1
8194,360000,3,41,13,1,1,0,0,1,1,0,1,3
8195,202500,2,42,15,1,0,0,0,1,1,0,4,1
8196,180000,2,33,5,1,1,0,1,1,1,0,1,1
8197,72000,2,68,0,0,1,0,1,1,1,2,1,0
8198,135000,3,32,6,1,1,0,0,1,1,0,1,1
8199,135000,3,32,6,1,0,0,0,1,1,0,1,1
8200,103500,1,68,0,0,0,0,0,0,0,2,1,2
8201,180000,2,44,8,1,0,0,0,1,1,0,1,1
8202,180000,2,44,8,1,1,0,0,1,1,0,1,1
8203,202500,1,28,9,1,1,0,0,1,1,1,1,2
8204,202500,1,28,9,1,0,0,0,1,1,1,1,2
8205,90000,2,60,0,0,1,1,1,1,1,2,1,1
8206,112500,2,37,6,1,1,0,0,0,1,1,1,2
8207,112500,2,37,6,1,0,0,0,0,1,1,1,2
8208,202500,2,49,1,1,0,1,0,0,1,0,2,1
8209,202500,2,49,1,1,1,1,0,0,1,0,2,1
8210,207000,3,42,3,1,1,1,1,0,1,3,3,1
8211,207000,3,42,3,1,0,1,1,0,1,3,3,1
8212,247500,4,48,1,1,0,1,1,1,1,0,1,1
8213,67500,2,41,1,1,0,0,0,1,1,0,1,1
8214,144000,2,39,8,1,1,0,0,1,1,1,1,2
8215,144000,2,39,8,1,0,0,0,1,1,1,1,2
8216,112500,2,41,4,1,0,0,0,1,1,0,1,1
8219,270000,1,27,5,1,1,1,0,0,1,3,3,2
8220,157500,1,61,0,0,0,1,1,1,1,2,1,4
8221,180000,3,46,8,1,1,1,1,1,1,1,1,1
8222,193500,2,60,0,0,0,0,0,1,1,2,1,1
8223,193500,2,60,0,0,1,0,0,1,1,2,1,1
8224,198000,3,45,11,1,0,1,1,1,0,1,1,0
8225,292500,2,49,2,1,1,1,1,1,1,3,1,1
8226,292500,2,49,2,1,0,1,1,1,1,3,1,1
8227,135000,2,47,15,1,0,0,0,1,1,0,1,1
8228,135000,2,47,15,1,1,0,0,1,1,0,1,1
8229,121500,1,31,3,1,0,1,0,0,0,0,1,2
8230,135000,1,29,1,1,0,1,1,1,1,0,1,2
8231,135000,1,29,1,1,1,1,1,1,1,0,1,2
8232,292500,2,52,0,0,0,0,0,1,1,2,1,1
8233,292500,2,52,0,0,1,0,0,1,1,2,1,1
8234,94500,1,37,6,1,1,0,0,1,0,0,1,2
8235,301500,2,58,0,0,0,0,1,1,0,2,1,1
8236,45900,1,56,0,0,1,0,1,1,1,2,1,4
8237,45900,1,56,0,0,0,0,1,1,1,2,1,4
8240,315000,4,31,1,1,0,1,1,0,2,1,1,1
8241,315000,4,31,1,1,1,1,1,0,2,1,1,1
8242,63000,2,65,0,0,1,1,0,1,1,2,1,0
8245,180000,2,33,13,1,1,1,1,1,0,0,1,1
8246,180000,2,33,13,1,0,1,1,1,0,0,1,1
8247,247500,2,25,0,1,0,1,0,1,1,0,1,0
8248,144000,2,59,8,1,1,0,1,1,1,0,1,1
8249,144000,2,59,8,1,0,0,1,1,1,0,1,1
8250,67500,2,32,7,1,0,1,0,0,1,3,1,1
8251,67500,2,32,7,1,1,1,0,0,1,3,1,1
8252,225000,2,40,2,1,1,1,1,1,1,0,1,1
8253,117000,2,57,6,1,1,0,0,0,1,0,1,1
8254,117000,2,57,6,1,0,0,0,0,1,0,1,1
8255,103500,2,61,0,0,0,0,0,0,1,2,1,1
8256,90000,2,55,13,1,1,0,0,1,1,0,1,1
8257,112500,2,48,3,1,0,1,1,1,1,0,1,1
8258,112500,2,48,3,1,1,1,1,1,1,0,1,1
8259,157500,4,36,5,1,1,0,1,1,1,0,1,1
8260,112500,2,49,0,1,1,1,0,1,1,0,1,0
8261,112500,2,49,0,1,0,1,0,1,1,0,1,0
8262,360000,2,43,15,1,1,0,0,1,1,0,1,1
8263,360000,2,43,15,1,0,0,0,1,1,0,1,1
8264,360000,2,63,0,0,1,0,0,1,1,2,1,1
8265,360000,2,63,0,0,0,0,0,1,1,2,1,1
8266,247500,2,61,0,0,1,0,0,1,0,2,1,1
8267,270000,2,51,8,1,1,1,0,1,1,0,1,1
8268,202500,2,34,5,1,0,0,0,1,1,0,1,1
8269,202500,2,34,5,1,1,0,0,1,1,0,1,1
8272,58500,1,69,0,0,1,0,0,1,1,2,1,2
8273,112500,2,53,3,1,1,0,0,1,1,0,1,1
8274,112500,2,53,3,1,0,0,0,1,1,0,1,1
8275,225000,1,53,5,1,1,0,0,1,1,0,1,4
8276,225000,1,53,5,1,0,0,0,1,1,0,1,4
8279,67500,2,29,7,1,1,0,0,1,1,0,3,3
8280,121500,2,60,13,1,1,0,0,0,1,1,1,0
8281,90000,1,51,3,1,0,0,0,1,1,1,1,2
8282,90000,1,51,3,1,1,0,0,1,1,1,1,2
8283,90000,1,64,0,0,0,1,0,1,1,2,1,2
8284,202500,1,57,1,1,0,0,0,1,1,0,1,4
8285,135000,2,46,3,1,1,0,0,1,1,0,1,1
8286,126000,2,64,0,0,1,1,0,1,0,2,1,1
8287,126000,2,64,0,0,0,1,0,1,0,2,1,1
8288,292500,2,64,0,0,1,1,1,1,1,2,1,0
8289,270000,1,62,4,1,1,0,0,1,1,0,1,3
8290,153000,1,36,6,1,0,0,0,1,1,0,1,4
8291,153000,1,36,6,1,1,0,0,1,1,0,1,4
8292,81000,4,34,4,1,1,0,0,1,0,1,1,1
8293,157500,3,31,1,1,1,1,1,1,1,1,1,1
8294,157500,3,31,1,1,0,1,1,1,1,2,1,1
8295,360000,2,31,5,1,0,1,1,1,1,0,1,1
8296,180000,2,60,0,0,1,0,1,1,1,2,1,1
8297,180000,2,60,0,0,0,0,1,1,1,2,1,1
8298,112500,1,28,0,1,1,1,1,0,0,0,3,2
8299,112500,1,28,0,1,0,1,1,0,0,0,3,2
8300,144000,2,60,8,1,1,1,0,1,1,0,1,1
8301,144000,2,60,8,1,0,1,0,1,1,0,1,1
8302,180000,2,43,5,1,1,1,1,1,1,0,1,1
8303,247500,2,32,4,1,0,0,0,1,0,1,1,1
8304,247500,2,32,4,1,1,0,0,1,0,1,1,1
8305,225000,2,38,6,1,0,1,1,1,1,1,1,1
8306,157500,3,49,4,1,1,1,1,1,1,0,1,1
8307,157500,3,49,4,1,0,1,1,1,1,0,1,1
8310,103500,3,24,4,1,1,0,1,1,2,0,1,0
8311,72000,2,34,0,1,0,0,1,1,1,0,3,1
8312,54000,2,38,2,1,1,0,0,1,0,0,1,1
8313,360000,2,62,5,1,1,1,1,1,0,0,1,1
8314,360000,2,62,5,1,0,1,1,1,0,0,1,1
8315,121500,1,26,0,1,0,1,1,0,1,1,3,2
8316,121500,1,26,0,1,1,1,1,0,1,1,3,2
8317,247500,2,45,14,1,1,1,0,0,1,0,2,3
8318,247500,2,45,14,1,0,1,0,0,1,0,2,3
8319,130500,2,59,0,0,1,0,0,1,0,2,1,0
8320,130500,2,59,0,0,0,0,0,1,0,2,1,0
8321,67500,2,42,5,1,1,0,0,0,1,0,1,1
8322,67500,2,42,5,1,0,0,0,0,1,0,1,1
8323,171000,3,44,10,1,1,1,1,1,1,3,1,1
8324,85500,3,42,18,1,1,0,0,0,1,3,2,1
8325,85500,3,42,18,1,0,0,0,0,1,3,2,1
8326,135000,3,40,2,1,0,1,1,0,1,0,1,1
8327,90000,2,60,0,0,1,0,0,1,1,2,1,1
8328,157500,2,59,5,1,1,1,0,1,4,1,1,1
8329,157500,2,59,5,1,0,1,0,1,4,1,1,1
8330,90000,2,35,9,1,1,1,0,0,1,0,1,0
8331,90000,2,35,9,1,0,1,0,0,1,0,1,0
8332,247500,2,33,8,1,0,0,0,1,0,1,1,1
8333,247500,2,33,8,1,1,0,0,1,0,1,1,1
8334,157500,1,43,4,1,0,0,1,1,1,0,1,4
8335,225000,1,43,5,1,0,1,1,0,1,1,1,3
8336,225000,1,43,5,1,1,1,1,0,1,1,1,3
8337,157500,2,49,3,1,1,1,0,1,1,0,1,1
8338,157500,2,49,3,1,0,1,0,1,1,0,1,1
