,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR,genderR
4419,180000.0,3.0,26.0,2.554467237520277,1,1,0,1,0,0,1,1,0
4420,135000.0,2.0,40.0,7.115820311163131,1,1,0,1,1,0,0,1,0
4421,112500.0,4.0,33.0,3.622250970245796,1,0,0,0,1,1,1,1,0
4422,112500.0,3.0,43.0,18.757400904878267,1,1,0,1,1,0,1,1,0
4423,67500.0,2.0,25.0,0.3477141898875404,1,0,0,0,0,0,1,2,0
4424,202500.0,1.0,47.0,7.310211708659315,1,1,0,1,1,1,1,3,0
4425,135000.0,1.0,28.0,1.3224090843754492,1,1,0,1,0,1,1,2,0
4426,180000.0,2.0,41.0,3.4333353867635883,1,1,0,1,1,0,1,1,0
4427,225000.0,2.0,46.0,7.827676132980143,1,1,1,1,0,0,1,1,0
4428,180000.0,2.0,57.0,1.8097565316194035,1,1,0,1,1,1,1,1,0
4429,76500.0,2.0,43.0,5.347132384648555,1,1,0,0,1,0,1,1,0
4430,292500.0,2.0,58.0,0.0,0,1,0,1,1,2,1,1,0
4431,180000.0,2.0,46.0,7.633284735483959,1,1,0,1,1,1,1,1,0
4432,117000.0,1.0,28.0,1.451090713703909,1,0,0,0,1,1,3,2,0
4433,202500.0,1.0,52.0,3.0116977076873583,1,0,0,1,1,0,1,4,0
4434,135000.0,3.0,29.0,7.162364730281936,1,1,0,1,2,1,1,1,0
4435,157500.0,4.0,34.0,5.604495643305475,1,0,0,1,1,3,1,1,0
4436,112500.0,1.0,60.0,0.0,0,1,0,1,0,2,1,2,0
4437,157500.0,2.0,30.0,3.466190270847451,1,0,1,1,1,0,1,2,0
4438,135000.0,2.0,34.0,1.7933290895774725,1,1,0,1,1,1,1,0,0
4439,135000.0,3.0,28.0,3.1157381739529217,1,1,0,0,1,0,1,0,0
4440,202500.0,2.0,29.0,2.455902585268692,1,0,1,1,1,0,1,1,0
4441,360000.0,2.0,53.0,28.720644503309444,1,1,0,1,1,3,1,1,0
4442,270000.0,2.0,35.0,8.632620793034764,1,0,1,0,1,0,1,1,0
4443,315000.0,1.0,63.0,0.0,0,0,0,1,1,2,1,4,0
4444,76500.0,3.0,30.0,3.718077715490393,1,1,0,0,1,1,3,0,0
4445,360000.0,2.0,49.0,6.82560216842235,1,1,1,1,0,0,1,1,0
4446,292500.0,2.0,51.0,9.533392198333985,1,1,1,1,0,1,1,1,0
4447,207000.0,3.0,30.0,6.784533563317522,1,0,1,1,0,0,1,1,0
4448,333000.0,3.0,32.0,4.424457723293428,1,1,1,1,0,1,1,1,0
4449,157500.0,1.0,51.0,4.199949348720371,1,1,0,1,1,0,1,3,0
4450,180000.0,2.0,28.0,4.763958192160003,1,1,0,0,1,0,1,0,0
4451,202500.0,6.0,36.0,5.798887040801659,1,0,0,0,3,0,1,1,0
4452,157500.0,2.0,34.0,2.135567465451036,1,1,0,1,1,1,1,1,0
4453,180000.0,1.0,63.0,0.0,0,0,0,1,1,2,1,4,0
4454,135000.0,1.0,38.0,0.8706544282223454,1,1,0,0,0,0,1,2,0
4455,157500.0,1.0,23.0,0.4517546561531037,1,1,0,1,2,0,1,2,0
4456,135000.0,1.0,51.0,0.0,0,0,0,1,1,2,1,2,0
4457,202500.0,2.0,55.0,9.590888245480745,1,0,0,0,1,0,1,1,0
4458,355500.0,3.0,42.0,0.7885172180126901,1,1,1,1,1,1,1,1,0
4459,225000.0,2.0,52.0,19.26665160817813,1,1,0,0,0,1,1,1,0
4460,49500.0,2.0,66.0,0.0,0,1,0,0,1,2,1,1,0
4461,112500.0,1.0,57.0,0.0,0,1,0,1,0,2,1,4,0
4462,202500.0,4.0,31.0,6.2670691389966935,1,1,0,1,0,0,1,1,0
4463,45000.0,2.0,55.0,2.258773280765519,1,1,0,1,1,0,0,1,0
4464,67500.0,3.0,38.0,8.235624277021431,1,0,0,1,1,0,1,3,0
4465,292500.0,1.0,55.0,8.816060562502994,1,1,0,1,1,0,1,4,0
4466,157500.0,2.0,51.0,19.748523241408105,1,0,0,1,1,3,1,1,0
4467,135000.0,2.0,60.0,0.0,0,0,0,1,1,2,1,1,0
4468,103500.0,3.0,33.0,3.2608472453233124,1,1,0,0,1,0,1,1,0
4469,180000.0,3.0,31.0,1.8289218806683232,1,1,0,1,1,0,1,0,0
4470,157500.0,3.0,44.0,4.763958192160003,1,1,0,1,1,0,1,1,0
4471,112500.0,3.0,26.0,6.179456114773061,1,1,0,0,1,1,1,1,0
4472,495000.0,1.0,60.0,0.0,0,0,0,1,1,2,1,4,0
4473,112500.0,2.0,55.0,8.38347125539881,1,1,0,1,0,1,1,1,0
4474,121500.0,2.0,65.0,0.0,0,0,0,1,1,2,1,1,0
4475,58500.0,1.0,69.0,0.0,0,1,0,1,1,2,1,2,0
4476,112500.0,2.0,59.0,0.0,0,0,0,0,1,2,1,1,0
4477,135000.0,3.0,37.0,1.0759974537464836,1,0,1,1,0,0,1,1,0
4478,94500.0,2.0,42.0,0.5913879135095177,1,1,0,1,1,3,1,0,0
4479,270000.0,2.0,61.0,34.100631772041865,1,0,1,1,0,3,1,1,0
4480,157500.0,2.0,60.0,0.0,0,1,1,1,3,2,1,1,0
4481,180000.0,2.0,51.0,0.8761302422363224,1,0,0,1,1,0,1,1,0
4482,135000.0,2.0,63.0,0.0,0,1,1,1,1,2,1,1,0
4483,247500.0,1.0,55.0,16.975023443328748,1,1,0,1,0,3,1,4,0
4484,81000.0,4.0,34.0,4.213638883755313,1,1,0,1,0,1,1,1,0
4485,31950.0,2.0,57.0,0.0,0,1,0,1,3,2,1,1,0
4486,90000.0,1.0,53.0,1.2703888512426675,1,0,0,0,1,0,1,2,0
4487,337500.0,1.0,32.0,3.950799811084417,1,0,0,1,0,1,1,2,0
4488,45000.0,2.0,28.0,1.6975023443328747,1,0,0,1,1,3,1,1,0
4489,90000.0,2.0,55.0,7.515554734183453,1,1,0,0,1,0,1,1,0
4490,202500.0,1.0,64.0,0.0,0,0,0,0,0,2,1,2,0
4491,135000.0,2.0,49.0,4.687296795964325,1,1,1,1,1,0,1,1,0
4492,292500.0,1.0,42.0,0.2956939567547588,1,1,0,1,0,0,1,2,0
4493,99000.0,3.0,34.0,5.262257267431911,1,0,0,1,2,0,1,1,0
4494,72000.0,3.0,23.0,1.0650458257185291,1,0,0,1,1,1,1,1,0
4495,103500.0,2.0,56.0,2.6831488668487373,1,0,1,0,1,0,1,1,0
4496,135000.0,2.0,49.0,2.694100494876692,1,0,0,1,0,1,1,1,0
4497,112500.0,4.0,39.0,7.3786593838340275,1,0,1,1,0,0,1,1,0
4498,58500.0,2.0,65.0,0.0,0,0,1,0,3,2,1,1,0
4499,76500.0,2.0,57.0,0.0,0,0,1,0,1,2,1,1,0
4500,270000.0,2.0,50.0,23.417318630772705,1,0,1,1,1,1,1,1,0
4501,337500.0,4.0,38.0,0.5913879135095177,1,0,1,1,0,1,1,1,0
4502,121500.0,3.0,36.0,3.499045154931313,1,0,0,0,1,0,1,1,0
4503,112500.0,3.0,40.0,7.830414039987132,1,1,1,0,1,1,5,1,0
4504,112500.0,2.0,57.0,10.075497785717708,1,0,0,1,1,0,2,1,0
4505,67500.0,3.0,31.0,7.04463472898143,1,0,0,0,1,3,1,1,0
4506,121500.0,3.0,35.0,1.0759974537464836,1,1,0,0,1,0,1,0,0
4507,144000.0,4.0,42.0,5.31975331457867,1,0,1,0,1,0,1,1,0
4508,90000.0,2.0,59.0,0.0,0,0,0,1,0,2,1,1,0
4509,216000.0,2.0,51.0,4.95287377564221,1,0,1,1,0,0,1,1,0
4510,90000.0,2.0,55.0,0.0,0,0,1,1,1,2,1,1,0
4511,220500.0,2.0,60.0,0.0,0,0,0,1,3,2,1,1,0
4512,166500.0,2.0,34.0,8.550483582825109,1,1,1,1,1,0,1,1,0
4513,234000.0,2.0,57.0,22.00182070815965,1,0,0,1,1,0,1,2,0
4514,112500.0,1.0,61.0,0.0,0,1,0,1,0,2,1,4,0
4515,157500.0,2.0,53.0,13.845595734340884,1,0,0,1,1,1,1,4,0
4516,37800.0,5.0,36.0,0.0,0,1,0,1,1,2,1,1,0
4517,67500.0,2.0,50.0,20.45490324921114,1,0,0,0,1,3,4,1,0
4518,157500.0,1.0,58.0,0.0,0,1,0,1,1,2,1,3,0
4519,180000.0,2.0,40.0,12.799715257671274,1,1,0,1,1,0,1,1,0
4520,157500.0,2.0,57.0,0.0,0,0,0,0,1,2,2,1,0
4521,67500.0,2.0,54.0,0.0,0,1,0,1,1,2,1,1,0
4522,144000.0,2.0,43.0,8.101466833678995,1,1,1,1,1,0,1,1,0
4523,144000.0,2.0,59.0,0.0,0,1,1,1,1,2,1,0,0
4524,225000.0,2.0,58.0,0.0,0,0,0,1,1,2,1,1,0
4525,135000.0,2.0,57.0,6.349206349206349,1,1,0,1,1,0,1,1,0
4526,207000.0,1.0,55.0,16.057824595987597,1,1,0,1,1,3,1,4,0
4527,180000.0,1.0,46.0,25.96083424026503,1,0,0,1,1,0,1,2,0
4528,121500.0,4.0,30.0,4.928232612579314,1,0,0,1,1,0,1,0,0
4529,274500.0,2.0,57.0,18.97369555843036,1,0,0,1,1,1,1,1,0
4530,247500.0,5.0,34.0,6.042560764423636,1,0,0,1,2,1,1,1,0
4531,360000.0,2.0,40.0,16.76420460379063,1,1,1,1,0,3,1,1,0
4532,112500.0,1.0,50.0,1.5195383888786218,1,0,0,1,1,1,1,2,0
4533,180000.0,2.0,48.0,11.031027331156697,1,0,0,1,1,1,1,1,0
4534,202500.0,4.0,41.0,2.9268225904707146,1,0,0,1,0,1,1,1,0
4535,112500.0,2.0,63.0,0.0,0,1,1,0,1,2,1,1,0
4536,247500.0,2.0,31.0,6.967973332785752,1,0,0,1,1,0,1,1,0
4537,225000.0,1.0,37.0,10.762712444471823,1,1,1,0,1,0,1,2,0
4538,81000.0,1.0,61.0,0.4599683771740693,1,1,0,1,1,0,1,4,0
4539,112500.0,2.0,38.0,5.519620526088831,1,0,0,0,0,0,1,1,0
4540,157500.0,2.0,33.0,13.856547362368836,1,1,0,1,1,0,1,0,0
4541,157500.0,2.0,41.0,1.8590388577451968,1,0,1,1,0,1,1,1,0
4542,180000.0,1.0,53.0,6.718823795149798,1,0,0,0,1,0,3,2,0
4543,180000.0,2.0,57.0,0.0,0,1,0,1,1,2,1,1,0
4544,270000.0,2.0,39.0,17.678665544124794,1,0,0,0,1,0,1,1,0
4545,135000.0,1.0,57.0,0.0,0,0,0,1,1,2,1,2,0
4546,67500.0,5.0,46.0,1.128017686879265,1,0,0,1,1,1,1,1,0
4547,225000.0,2.0,43.0,10.94889012094704,1,1,0,0,1,1,1,1,0
4548,121500.0,2.0,38.0,2.650293982764876,1,0,0,1,0,3,1,3,0
4549,180000.0,2.0,60.0,0.0,0,0,0,1,0,2,1,1,0
4550,76500.0,1.0,56.0,32.60025873221216,1,1,0,1,1,1,1,4,0
4551,270000.0,4.0,37.0,6.297186116073568,1,1,1,0,1,0,3,1,0
4552,270000.0,2.0,44.0,22.464526992340705,1,1,0,1,0,0,1,3,0
4553,90000.0,1.0,29.0,7.605905665414074,1,0,0,1,3,0,1,2,0
4554,202500.0,2.0,51.0,3.646892133308692,1,1,1,1,1,1,1,0,0
4555,67500.0,4.0,34.0,1.6317925761651506,1,0,0,1,1,0,1,1,0
4556,112500.0,4.0,41.0,5.839955645906486,1,1,0,1,0,0,1,1,0
4557,292500.0,2.0,51.0,31.025962203193767,1,1,0,1,0,3,1,1,0
4558,162000.0,2.0,47.0,4.51207074751706,1,1,0,0,1,0,1,1,0
4559,135000.0,3.0,29.0,7.162364730281936,1,0,0,1,2,1,1,1,0
4560,94500.0,1.0,49.0,7.011779844897568,1,1,0,0,1,0,0,2,0
4561,180000.0,2.0,44.0,8.876294516656742,1,1,0,1,1,0,1,1,0
4562,135000.0,2.0,45.0,7.162364730281936,1,0,0,0,2,3,2,1,0
4563,90000.0,2.0,53.0,4.249231674846164,1,1,0,1,1,0,1,1,0
4564,270000.0,2.0,35.0,2.2532974667515417,1,1,0,1,1,1,1,1,0
4565,112500.0,2.0,38.0,3.638678412287727,1,1,0,0,1,0,1,1,0
4566,180000.0,2.0,57.0,10.60391383806649,1,1,1,1,1,3,1,1,0
4567,126000.0,3.0,26.0,0.4298514000971957,1,1,1,1,0,0,1,1,0
4568,247500.0,3.0,51.0,6.798223098352464,1,1,1,0,1,0,1,1,0
4569,81000.0,2.0,55.0,0.7830414039987131,1,1,0,1,1,0,1,1,0
4570,126000.0,2.0,64.0,0.0,0,1,1,1,1,2,1,1,0
4571,225000.0,2.0,46.0,14.929806909108333,1,1,1,0,0,0,1,1,0
4572,675000.0,5.0,38.0,5.013107729795958,1,1,1,0,1,0,1,1,0
4573,180000.0,2.0,65.0,0.0,0,1,0,1,1,2,1,1,0
4574,180000.0,1.0,60.0,0.0,0,0,0,1,1,2,1,2,0
4575,121900.5,2.0,44.0,0.0,0,1,0,1,1,2,1,1,0
4576,90000.0,4.0,26.0,3.471666084861428,1,1,0,0,1,0,3,1,0
4577,121500.0,2.0,35.0,3.783787483658117,1,1,1,0,1,0,1,1,0
4578,157500.0,2.0,54.0,4.794075169236876,1,1,0,1,1,1,1,1,0
4579,99000.0,3.0,46.0,24.298924687023003,1,1,0,1,0,0,1,1,0
4580,135000.0,1.0,32.0,3.3840530606377954,1,1,0,1,0,1,1,2,0
4581,240750.0,2.0,49.0,21.29544070035661,1,1,1,0,1,3,3,0,0
4582,90000.0,2.0,49.0,5.5168826190818425,1,1,0,0,1,1,1,1,0
4583,225000.0,1.0,60.0,0.0,0,1,1,1,1,2,1,2,0
4584,157500.0,2.0,40.0,1.7358330424307138,1,0,0,1,1,3,1,0,0
4585,225000.0,1.0,42.0,2.93503631149168,1,1,0,1,0,0,1,2,0
4586,135000.0,2.0,33.0,1.7741637405285529,1,1,1,1,1,0,1,3,0
4587,135000.0,2.0,47.0,9.42935173206842,1,1,0,0,1,1,1,1,0
4588,157500.0,2.0,49.0,18.012690198977392,1,1,0,1,0,1,1,1,0
4589,90000.0,2.0,59.0,0.0,0,1,0,0,1,2,1,1,0
4590,180000.0,2.0,43.0,5.538785875137751,1,0,0,0,1,3,1,2,0
4591,121500.0,2.0,57.0,0.377831166964414,1,1,0,1,1,0,1,1,0
4592,135000.0,2.0,51.0,14.245330157361204,1,0,0,1,1,1,1,1,0
4593,112500.0,3.0,29.0,6.371109605262257,1,1,0,0,2,0,1,1,0
4594,157500.0,2.0,53.0,0.0,0,0,1,1,1,2,1,1,0
4595,112500.0,1.0,39.0,5.451172850914118,1,0,0,1,1,0,1,2,0
4596,135000.0,2.0,46.0,3.5483274810571057,1,1,0,1,1,0,1,1,0
4597,103500.0,2.0,61.0,0.0,0,0,0,1,2,2,1,1,0
4598,135000.0,1.0,29.0,3.789263297672095,1,0,0,0,0,3,1,2,0
4599,135000.0,2.0,36.0,4.4271956303004165,1,1,0,1,2,0,1,1,0
4600,180000.0,1.0,55.0,4.005557951224187,1,1,0,1,1,1,1,4,0
4601,144000.0,2.0,55.0,12.764122466580424,1,0,0,0,1,0,1,1,0
4602,220500.0,2.0,32.0,0.3750932599574255,1,1,0,0,2,1,1,1,0
4603,69750.0,2.0,64.0,0.0,0,1,0,1,1,2,1,0,0
4604,90000.0,2.0,39.0,7.803034969917246,1,0,1,1,1,0,1,1,0
4605,103500.0,2.0,55.0,1.3251469913824376,1,1,1,0,1,0,1,1,0
4606,144000.0,4.0,31.0,0.717331635830989,1,1,0,1,1,0,1,1,0
4607,121500.0,1.0,33.0,1.040404662655633,1,1,0,0,1,0,1,2,0
4608,337500.0,1.0,27.0,0.8295858231175178,1,1,1,0,1,0,1,2,0
4609,135000.0,2.0,47.0,2.540777702485335,1,1,0,1,1,1,1,1,0
4610,67500.0,2.0,51.0,3.1759721281066686,1,0,0,0,1,0,1,1,0
4611,292500.0,2.0,53.0,12.33153315947624,1,1,1,1,0,0,1,1,0
4612,157500.0,3.0,35.0,15.677255522016194,1,1,0,1,1,0,1,1,0
4613,135000.0,1.0,33.0,13.202187587698583,1,1,0,0,0,1,1,3,0
4614,112500.0,2.0,39.0,18.204343689466587,1,1,0,0,1,3,1,1,0
4615,108000.0,2.0,44.0,24.72056236609924,1,1,0,0,1,1,1,1,0
4616,144000.0,2.0,38.0,11.217205007631916,1,1,1,1,0,0,1,3,0
4617,135000.0,2.0,38.0,5.202023313278165,1,1,0,0,1,0,1,1,0
4618,81000.0,3.0,43.0,6.387537047304188,1,0,0,0,3,0,1,2,0
4619,144000.0,2.0,61.0,0.0,0,1,0,1,1,2,1,1,0
4620,315000.0,3.0,32.0,4.47647795642621,1,0,1,1,0,1,1,1,0
4621,180000.0,2.0,36.0,5.511406805067866,1,0,0,0,1,0,0,2,0
4622,135000.0,2.0,50.0,28.67957589820461,1,0,1,1,0,1,1,1,0
4623,225000.0,1.0,52.0,4.213638883755313,1,1,0,1,0,0,1,2,0
4624,103500.0,4.0,32.0,10.56832104697564,1,0,1,0,1,0,2,1,0
4625,135000.0,3.0,37.0,3.0144356146943467,1,1,0,1,1,0,1,0,0
4626,135000.0,3.0,30.0,8.65999986310465,1,1,0,1,0,0,1,1,0
4627,270000.0,4.0,38.0,12.775074094608376,1,0,1,0,0,3,1,1,0
4628,135000.0,1.0,59.0,0.0,0,1,0,0,1,2,1,4,0
4629,103500.0,2.0,44.0,3.581182365140968,1,0,0,1,1,0,1,1,0
4630,247500.0,1.0,55.0,16.975023443328748,1,0,0,1,0,3,1,4,0
4631,135000.0,2.0,39.0,13.278848983894262,1,1,0,0,1,0,1,1,0
4632,90000.0,3.0,41.0,11.32124547389748,1,1,0,0,1,0,1,1,0
4633,225000.0,2.0,53.0,10.697002676304098,1,0,0,1,1,0,5,1,0
4634,157500.0,3.0,34.0,2.573632586569197,1,0,0,1,1,0,1,0,0
4635,47250.0,2.0,59.0,0.0,0,0,0,1,1,2,2,1,0
4636,67500.0,3.0,41.0,9.856465225158628,1,0,1,1,1,0,1,0,0
4637,450000.0,2.0,55.0,15.11598458558355,1,1,1,0,0,1,1,1,0
4638,144000.0,2.0,55.0,0.0,0,0,0,0,1,2,1,1,0
4639,202500.0,2.0,26.0,0.3805690739714025,1,1,1,0,0,0,1,1,0
4640,157500.0,2.0,29.0,1.1855137340260238,1,0,0,1,0,0,3,2,0
4641,180000.0,3.0,42.0,6.253379603961752,1,1,0,1,1,0,1,1,0
4642,148500.0,1.0,28.0,5.010369822788969,1,1,0,1,2,0,1,2,0
4643,135000.0,3.0,35.0,6.795485191345476,1,1,1,0,0,0,2,1,0
4644,90000.0,2.0,45.0,5.963161461220969,1,1,0,1,0,0,1,2,0
4645,81000.0,3.0,38.0,8.430015674517614,1,1,0,0,1,0,1,1,0
4646,135000.0,4.0,40.0,4.284824465937015,1,0,0,1,1,0,1,1,0
4647,157500.0,1.0,47.0,4.451836793363313,1,1,0,1,1,1,1,4,0
4648,180000.0,2.0,64.0,0.0,0,1,0,1,1,2,1,1,0
4649,135000.0,1.0,62.0,0.0,0,1,0,1,0,2,1,4,0
4650,157500.0,4.0,33.0,4.202687255727359,1,0,1,1,0,0,1,1,0
4651,112500.0,3.0,42.0,5.355346105669521,1,1,1,1,1,1,1,1,0
4652,135000.0,4.0,43.0,2.455902585268692,1,0,0,1,1,1,1,1,0
4653,171000.0,2.0,55.0,0.0,0,1,0,1,0,2,1,1,0
4654,135000.0,2.0,35.0,7.534720083232373,1,1,0,1,0,3,1,1,0
4655,76500.0,3.0,31.0,3.846759344818853,1,0,0,1,1,0,1,1,0
4656,135000.0,2.0,30.0,7.671615433581798,1,0,0,0,1,1,1,3,0
4657,180000.0,1.0,39.0,8.38347125539881,1,1,1,1,1,0,1,2,0
4658,157500.0,1.0,52.0,9.004976145985202,1,0,0,0,0,0,5,2,0
4659,207000.0,2.0,41.0,10.17953825198327,1,0,1,0,0,0,1,1,0
4660,135000.0,2.0,53.0,32.26623407735956,1,1,0,0,1,0,1,1,0
4661,225000.0,2.0,65.0,0.0,0,1,0,1,1,2,1,1,0
4662,405000.0,1.0,54.0,9.516964756292053,1,1,0,0,1,0,1,2,0
4663,112500.0,4.0,35.0,2.8063546821632204,1,1,0,1,1,1,1,1,0
4664,202500.0,4.0,37.0,0.0,0,1,0,0,1,2,1,4,0
4665,45000.0,1.0,48.0,2.4038823521359096,1,0,0,1,1,0,1,4,0
4666,130500.0,2.0,35.0,9.459468709145291,1,1,0,1,1,3,1,1,0
4667,315000.0,2.0,47.0,2.184849791576829,1,1,1,0,1,0,1,1,0
4668,315000.0,2.0,54.0,0.0,0,1,0,1,1,2,1,1,0
4669,202500.0,3.0,37.0,7.679829154602764,1,0,0,1,1,0,3,0,0
4670,81000.0,1.0,66.0,0.0,0,1,0,0,1,2,1,4,0
4671,202500.0,1.0,64.0,14.886000396996517,1,1,0,1,1,3,1,2,0
4672,360000.0,2.0,39.0,2.694100494876692,1,0,0,1,0,1,1,1,0
4673,135000.0,3.0,29.0,2.198539326611772,1,1,1,1,1,0,3,1,0
4674,202500.0,2.0,52.0,0.0,0,1,0,1,1,2,1,1,0
4675,157500.0,2.0,57.0,0.0,0,1,0,1,1,2,1,1,0
4676,180000.0,1.0,38.0,3.0500284057851976,1,0,0,1,1,1,1,2,0
4677,225000.0,4.0,28.0,7.406038453903913,1,1,0,1,0,0,1,1,0
4678,67500.0,2.0,51.0,9.259601497635131,1,1,0,0,1,0,1,1,0
4679,117000.0,2.0,50.0,0.0,0,1,0,1,0,2,1,1,0
4680,135000.0,2.0,50.0,15.35144458818456,1,1,0,0,1,1,2,1,0
4681,196650.0,2.0,59.0,7.512816827176465,1,0,0,1,1,1,1,1,0
4682,270000.0,2.0,51.0,16.465772740028886,1,1,1,1,1,1,1,1,0
4683,202500.0,3.0,27.0,7.879696366112925,1,0,1,0,0,0,0,1,0
4684,202500.0,2.0,60.0,19.37616788845767,1,1,0,1,0,0,1,1,0
4685,157500.0,2.0,28.0,3.761884227602209,1,0,0,0,0,1,3,1,0
4686,135000.0,2.0,47.0,10.10835266980157,1,1,0,1,2,0,1,1,0
4687,157500.0,2.0,38.0,11.37326570703026,1,1,0,1,1,0,1,0,0
4688,315000.0,2.0,54.0,2.9596774745545766,1,1,1,1,0,3,1,1,0
4689,135000.0,2.0,62.0,0.0,0,0,0,0,1,2,1,1,0
4690,157500.0,2.0,27.0,5.774245877738762,1,1,1,1,0,0,1,3,0
4691,202500.0,1.0,60.0,0.0,0,0,0,1,1,2,1,4,0
4692,261000.0,2.0,28.0,2.929560497477703,1,0,0,0,2,1,1,1,0
4693,67500.0,2.0,59.0,0.0,0,1,0,1,1,2,1,1,0
4694,315000.0,3.0,46.0,8.465608465608465,1,0,1,1,0,1,1,1,0
4695,112500.0,4.0,54.0,30.10054963483165,1,1,0,1,0,0,1,1,0
4696,189000.0,1.0,47.0,0.2546253516499312,1,0,0,1,1,0,1,3,0
4697,180000.0,1.0,50.0,4.6078974927616585,1,0,0,1,0,1,1,2,0
4698,157500.0,1.0,52.0,9.004976145985202,1,1,0,0,0,0,5,2,0
4699,103500.0,3.0,33.0,3.2608472453233124,1,0,0,0,1,0,1,1,0
4700,202500.0,2.0,30.0,4.093170975447819,1,1,0,1,0,0,1,1,0
4701,90000.0,2.0,67.0,0.0,0,1,0,1,1,2,1,1,0
4702,202500.0,3.0,40.0,12.608061767182075,1,1,1,1,0,0,1,1,0
4703,157500.0,1.0,54.0,8.911887307747593,1,0,1,1,1,1,1,4,0
4704,225000.0,4.0,33.0,13.88666433944571,1,0,0,1,1,1,1,2,0
4705,315000.0,2.0,40.0,6.633948677933154,1,1,0,1,1,1,1,1,0
4706,135000.0,2.0,39.0,3.0883591038830365,1,1,1,1,0,1,1,1,0
4707,247500.0,2.0,44.0,5.76055634270382,1,0,1,1,1,0,1,1,0
4708,180000.0,4.0,39.0,19.02571579156314,1,1,0,1,0,0,1,1,0
4709,157500.0,1.0,41.0,7.54019589724635,1,1,0,0,1,0,1,2,0
4710,135000.0,2.0,47.0,9.122706147285708,1,1,0,1,1,1,1,0,0
4711,157500.0,3.0,48.0,3.030863056736278,1,1,0,1,1,0,1,1,0
4712,472500.0,2.0,61.0,0.0,0,1,0,1,1,2,1,1,0
4713,360000.0,2.0,35.0,8.47382218662943,1,0,1,1,1,1,1,1,0
4714,144000.0,2.0,61.0,0.0,0,0,0,1,1,2,1,1,0
4715,67500.0,2.0,34.0,4.128763766538669,1,0,0,1,0,0,1,1,0
4716,180000.0,3.0,46.0,1.7194056003887828,1,1,0,1,1,0,1,1,0
4717,225000.0,3.0,48.0,0.0,0,1,1,1,1,2,1,1,0
4718,135000.0,1.0,64.0,9.259601497635131,1,1,1,0,1,0,1,4,0
4719,225000.0,2.0,47.0,5.451172850914118,1,0,1,1,0,0,1,1,0
4720,67500.0,1.0,63.0,0.0,0,0,0,0,1,2,1,4,0
4721,180000.0,2.0,54.0,6.639424491947131,1,1,0,1,1,0,1,0,0
4722,135000.0,2.0,28.0,4.520284468538026,1,1,1,0,0,1,1,2,0
4723,135000.0,2.0,47.0,0.0,0,1,0,1,1,2,1,1,0
4724,157500.0,2.0,51.0,12.599848046161112,1,1,0,0,1,0,1,4,0
4725,139500.0,2.0,57.0,15.625235288883411,1,1,0,1,1,1,1,1,0
4726,112500.0,2.0,44.0,8.295858231175178,1,0,1,1,1,0,1,1,0
4727,90000.0,3.0,47.0,0.5475814013977015,1,0,1,1,1,0,1,0,0
4728,112500.0,2.0,54.0,0.0,0,1,0,1,1,2,1,1,0
4729,112500.0,2.0,52.0,0.5996016345304832,1,1,0,1,1,0,1,1,0
4730,67500.0,2.0,43.0,0.7748276829777476,1,0,0,1,1,0,1,1,0
4731,67500.0,2.0,32.0,5.295112151515774,1,1,1,0,1,0,1,1,0
4732,135000.0,2.0,37.0,7.923502878224741,1,1,1,1,0,0,1,1,0
4733,157500.0,2.0,32.0,8.53131823377619,1,1,0,1,1,0,1,1,0
4734,144000.0,2.0,63.0,0.0,0,0,1,0,1,2,1,1,0
4735,396000.0,2.0,52.0,9.719569874809205,1,0,1,1,0,1,1,1,0
4736,157500.0,2.0,45.0,3.761884227602209,1,0,1,1,1,0,1,1,0
4737,112500.0,2.0,35.0,0.6324565186143453,1,1,1,1,1,0,1,1,0
4738,90000.0,2.0,50.0,11.176136402527089,1,0,0,0,1,0,2,1,0
4739,135000.0,3.0,33.0,8.134321717762855,1,1,1,1,1,3,2,1,0
4740,157500.0,4.0,41.0,0.5119886103068509,1,0,0,1,0,1,1,1,0
4741,270000.0,1.0,43.0,8.287644510154212,1,0,1,0,1,0,1,2,0
4742,225000.0,1.0,51.0,7.534720083232373,1,0,1,1,0,3,1,3,0
4743,202500.0,1.0,43.0,8.870818702642765,1,0,0,0,1,0,1,3,0
4744,112500.0,2.0,28.0,6.403964489346119,1,0,0,0,2,1,1,1,0
4745,36000.0,3.0,37.0,15.176218539737295,1,1,0,0,1,0,0,1,0
4746,112500.0,2.0,53.0,15.053012724422814,1,1,0,0,1,0,1,1,0
4747,112500.0,3.0,28.0,5.672943318480188,1,1,0,1,1,0,1,1,0
4748,270000.0,2.0,49.0,15.857957384477436,1,0,0,0,0,0,1,1,0
4749,94500.0,1.0,58.0,0.0,0,1,0,1,1,2,1,3,0
4750,427500.0,2.0,33.0,12.4355736257418,1,1,1,1,0,0,0,0,1
4751,112500.0,2.0,59.0,3.104786545924968,1,1,1,1,1,0,1,1,1
4752,270000.0,2.0,47.0,2.1054504883741623,1,0,1,1,0,0,1,1,1
4753,135000.0,2.0,49.0,3.269060966344278,1,1,1,1,1,1,1,1,1
4754,135000.0,2.0,49.0,3.269060966344278,1,0,1,1,1,1,1,1,1
